"","Phoxinus phoxinus","Hemibarbus maculatus","Gobiocypris rarus","Pseudorasbora parva","Rhodeus ocellatus","Megalobrama pellegrini","Sinibrama taeniatus","Hypophthalmichthys molitrix","Hypophthalmichthys nobilis","Mylopharyngodon piceus","Ctenopharyngodon idella","Zacco platypus","Acrossocheilus monticola","Schizothorax wangchiachii","Percocypris pingi","Spinibarbus sinensis","Enteromius neumayeri","Cyprinus carpio","Carassius auratus","Procypris rabaudi","Discogobio yunnanensis","Misgurnus anguillicaudatus","Triplophysa rosa","Metahomaloptera omeiensis","Myxocyprinus asiaticus","Silurus meridionalis","Clarias gariepinus","Tachysurus dumerili","Hemibagrus macropterus","Pseudobagrus vachellii","Paracheirodon axelrodi","Oncorhynchus nerka","Oncorhynchus mykiss","Oncorhynchus clarkii lewisi","Oncorhynchus tshawytscha","Oncorhynchus kisutch","Salvelinus alpinus","Salmo trutta","Salmo salar","Pomacentrus amboinensis","Amphiprion melanopus","Amphiprion chrysopterus","Amphiprion percula","Acanthochromis polyacanthus","Chromis viridis","Forsterygion lapillum","Bellapiscis medius","Amphistichus argenteus","Oreochromis niloticus","Apistogramma trifasciata","Amatitlania nigrofasciata","Poecilia reticulata","Gambusia holbrooki","Fundulus heteroclitus","Fundulus grandis","Fundulus parvipinnis","Platichthys flesus","Paralichthys olivaceus","Lates niloticus","Lates calcarifer","Trachurus trachurus","Coryphaena hippurus","Channa argus","Dicentrarchus labrax","Chrysoblephus laticeps","Lutjanus fulvus","Caesio cuning","Acanthurus triostegus","Tautogolabrus adspersus","Halichoeres melanurus","Halichoeres miniatus","Thalassoma amblycephalum","Myoxocephalus scorpius","Gasterosteus aculeatus","Trematomus bernacchii","Notothenia rossii","Perca fluviatilis","Centropristis striata","Macquaria ambigua","Siniperca chuatsi","Paracirrhites arcatus","Girella nigricans","Polyprion oxygeneios","Thunnus orientalis","Neogobius melanostomus","Rhinogobius giurinus","Gadus morhua","Boreogadus saida","Anguilla anguilla","Acipenser medirostris","Hemiscyllium ocellatum","Somniosus microcephalus"
"Lates calcarifer",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.967032967032967,0.967032967032967,0.989010989010989,1,0.956043956043956,0.945054945054945,0.934065934065934,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Trachurus trachurus",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.956043956043956,0.956043956043956,0.956043956043956,0.956043956043956,1,0.945054945054945,0.934065934065934,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Coryphaena hippurus",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.945054945054945,0.945054945054945,0.945054945054945,0.945054945054945,0.945054945054945,1,0.934065934065934,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Channa argus",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.934065934065934,0.934065934065934,0.934065934065934,0.934065934065934,0.934065934065934,0.934065934065934,1,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Dicentrarchus labrax",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,1,0.956043956043956,0.956043956043956,0.956043956043956,0.956043956043956,0.912087912087912,0.912087912087912,0.912087912087912,0.912087912087912,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Chrysoblephus laticeps",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.956043956043956,1,0.967032967032967,0.967032967032967,0.967032967032967,0.912087912087912,0.912087912087912,0.912087912087912,0.912087912087912,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Lutjanus fulvus",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.956043956043956,0.967032967032967,1,0.989010989010989,0.978021978021978,0.912087912087912,0.912087912087912,0.912087912087912,0.912087912087912,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Caesio cuning",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.956043956043956,0.967032967032967,0.989010989010989,1,0.978021978021978,0.912087912087912,0.912087912087912,0.912087912087912,0.912087912087912,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Acanthurus triostegus",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.956043956043956,0.967032967032967,0.978021978021978,0.978021978021978,1,0.912087912087912,0.912087912087912,0.912087912087912,0.912087912087912,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Tautogolabrus adspersus",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.912087912087912,0.912087912087912,0.912087912087912,0.912087912087912,0.912087912087912,1,0.967032967032967,0.967032967032967,0.967032967032967,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Halichoeres melanurus",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.912087912087912,0.912087912087912,0.912087912087912,0.912087912087912,0.912087912087912,0.967032967032967,1,0.989010989010989,0.978021978021978,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Halichoeres miniatus",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.912087912087912,0.912087912087912,0.912087912087912,0.912087912087912,0.912087912087912,0.967032967032967,0.989010989010989,1,0.978021978021978,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Thalassoma amblycephalum",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.912087912087912,0.912087912087912,0.912087912087912,0.912087912087912,0.912087912087912,0.967032967032967,0.978021978021978,0.978021978021978,1,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Myoxocephalus scorpius",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,1,0.989010989010989,0.967032967032967,0.967032967032967,0.956043956043956,0.945054945054945,0.89010989010989,0.89010989010989,0.89010989010989,0.89010989010989,0.89010989010989,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Gasterosteus aculeatus",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.989010989010989,1,0.967032967032967,0.967032967032967,0.956043956043956,0.945054945054945,0.89010989010989,0.89010989010989,0.89010989010989,0.89010989010989,0.89010989010989,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Trematomus bernacchii",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.967032967032967,0.967032967032967,1,0.989010989010989,0.956043956043956,0.945054945054945,0.89010989010989,0.89010989010989,0.89010989010989,0.89010989010989,0.89010989010989,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Notothenia rossii",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.967032967032967,0.967032967032967,0.989010989010989,1,0.956043956043956,0.945054945054945,0.89010989010989,0.89010989010989,0.89010989010989,0.89010989010989,0.89010989010989,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
