"","Phoxinus phoxinus","Hemibarbus maculatus","Abbottina rivularis","Gobiocypris rarus","Pseudorasbora parva","Sarcocheilichthys parvus","Rhodeus ocellatus","Hemiculter leucisculus","Megalobrama pellegrini","Parabramis pekinensis","Sinibrama taeniatus","Hypophthalmichthys molitrix","Hypophthalmichthys nobilis","Mylopharyngodon piceus","Ctenopharyngodon idella","Opsariichthys bidens","Zacco platypus","Acrossocheilus monticola","Onychostoma simum","Schizothorax wangchiachii","Percocypris pingi","Spinibarbus sinensis","Cyprinus carpio","Rhodeus sinensis","Carassius auratus","Procypris rabaudi","Discogobio yunnanensis","Misgurnus anguillicaudatus","Triplophysa rosa","Metahomaloptera omeiensis","Myxocyprinus asiaticus","Silurus meridionalis","Tachysurus dumerili","Hemibagrus macropterus","Pseudobagrus vachellii","Piaractus mesopotamicus","Oncorhynchus nerka","Oncorhynchus mykiss","Oncorhynchus clarkii lewisi","Oncorhynchus tshawytscha","Oncorhynchus kisutch","Salvelinus alpinus","Salmo trutta","Pomacentrus amboinensis","Acanthochromis polyacanthus","Amphistichus argenteus","Oreochromis niloticus","Poecilia reticulata","Gambusia holbrooki","Aphanius iberus","Fundulus grandis","Paralichthys olivaceus","Lates niloticus","Lates calcarifer","Coryphaena hippurus","Channa argus","Dicentrarchus labrax","Chrysoblephus laticeps","Lutjanus fulvus","Caesio cuning","Acanthurus triostegus","Sciaenops ocellatus","Tautogolabrus adspersus","Halichoeres melanurus","Halichoeres miniatus","Thalassoma amblycephalum","Gasterosteus aculeatus","Perca fluviatilis","Centropristis striata","Macquaria ambigua","Siniperca chuatsi","Paracirrhites arcatus","Girella nigricans","Neogobius melanostomus","Rhinogobius giurinus","Gadus macrocephalus","Boreogadus saida","Acipenser medirostris","Hemiscyllium ocellatum"
"Gambusia holbrooki",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.91025641025641,0.91025641025641,0.91025641025641,0.948717948717949,0.987179487179487,1,0.974358974358974,0.961538461538461,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.602564102564103,0.602564102564103,0.576923076923077,0.576923076923077,0.0128205128205128,0
"Aphanius iberus",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.91025641025641,0.91025641025641,0.91025641025641,0.948717948717949,0.974358974358974,0.974358974358974,1,0.961538461538461,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.602564102564103,0.602564102564103,0.576923076923077,0.576923076923077,0.0128205128205128,0
"Fundulus grandis",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.91025641025641,0.91025641025641,0.91025641025641,0.948717948717949,0.961538461538461,0.961538461538461,0.961538461538461,1,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.602564102564103,0.602564102564103,0.576923076923077,0.576923076923077,0.0128205128205128,0
"Paralichthys olivaceus",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,1,0.974358974358974,0.974358974358974,0.961538461538461,0.948717948717949,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.602564102564103,0.602564102564103,0.576923076923077,0.576923076923077,0.0128205128205128,0
"Lates niloticus",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.974358974358974,1,0.987179487179487,0.961538461538461,0.948717948717949,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.602564102564103,0.602564102564103,0.576923076923077,0.576923076923077,0.0128205128205128,0
"Lates calcarifer",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.974358974358974,0.987179487179487,1,0.961538461538461,0.948717948717949,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.602564102564103,0.602564102564103,0.576923076923077,0.576923076923077,0.0128205128205128,0
"Coryphaena hippurus",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.961538461538461,0.961538461538461,0.961538461538461,1,0.948717948717949,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.602564102564103,0.602564102564103,0.576923076923077,0.576923076923077,0.0128205128205128,0
"Channa argus",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.948717948717949,0.948717948717949,0.948717948717949,0.948717948717949,1,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.602564102564103,0.602564102564103,0.576923076923077,0.576923076923077,0.0128205128205128,0
"Dicentrarchus labrax",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,1,0.935897435897436,0.935897435897436,0.935897435897436,0.935897435897436,0.935897435897436,0.884615384615385,0.884615384615385,0.884615384615385,0.884615384615385,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.602564102564103,0.602564102564103,0.576923076923077,0.576923076923077,0.0128205128205128,0
"Chrysoblephus laticeps",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.935897435897436,1,0.948717948717949,0.948717948717949,0.948717948717949,0.948717948717949,0.884615384615385,0.884615384615385,0.884615384615385,0.884615384615385,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.602564102564103,0.602564102564103,0.576923076923077,0.576923076923077,0.0128205128205128,0
"Lutjanus fulvus",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.935897435897436,0.948717948717949,1,0.987179487179487,0.974358974358974,0.961538461538462,0.884615384615385,0.884615384615385,0.884615384615385,0.884615384615385,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.602564102564103,0.602564102564103,0.576923076923077,0.576923076923077,0.0128205128205128,0
"Caesio cuning",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.935897435897436,0.948717948717949,0.987179487179487,1,0.974358974358974,0.961538461538462,0.884615384615385,0.884615384615385,0.884615384615385,0.884615384615385,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.602564102564103,0.602564102564103,0.576923076923077,0.576923076923077,0.0128205128205128,0
"Acanthurus triostegus",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.935897435897436,0.948717948717949,0.974358974358974,0.974358974358974,1,0.961538461538462,0.884615384615385,0.884615384615385,0.884615384615385,0.884615384615385,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.602564102564103,0.602564102564103,0.576923076923077,0.576923076923077,0.0128205128205128,0
"Sciaenops ocellatus",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.935897435897436,0.948717948717949,0.961538461538462,0.961538461538462,0.961538461538462,1,0.884615384615385,0.884615384615385,0.884615384615385,0.884615384615385,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.602564102564103,0.602564102564103,0.576923076923077,0.576923076923077,0.0128205128205128,0
"Tautogolabrus adspersus",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.884615384615385,0.884615384615385,0.884615384615385,0.884615384615385,0.884615384615385,0.884615384615385,1,0.961538461538462,0.961538461538462,0.961538461538462,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.602564102564103,0.602564102564103,0.576923076923077,0.576923076923077,0.0128205128205128,0
"Halichoeres melanurus",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.884615384615385,0.884615384615385,0.884615384615385,0.884615384615385,0.884615384615385,0.884615384615385,0.961538461538462,1,0.987179487179487,0.974358974358974,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.602564102564103,0.602564102564103,0.576923076923077,0.576923076923077,0.0128205128205128,0
"Halichoeres miniatus",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.884615384615385,0.884615384615385,0.884615384615385,0.884615384615385,0.884615384615385,0.884615384615385,0.961538461538462,0.987179487179487,1,0.974358974358974,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.602564102564103,0.602564102564103,0.576923076923077,0.576923076923077,0.0128205128205128,0
"Thalassoma amblycephalum",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.884615384615385,0.884615384615385,0.884615384615385,0.884615384615385,0.884615384615385,0.884615384615385,0.961538461538462,0.974358974358974,0.974358974358974,1,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.602564102564103,0.602564102564103,0.576923076923077,0.576923076923077,0.0128205128205128,0
"Gasterosteus aculeatus",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,1,0.987179487179487,0.974358974358974,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.602564102564103,0.602564102564103,0.576923076923077,0.576923076923077,0.0128205128205128,0
