temp acclim,time_acclim_days,test_category,temp test,Fish-ID,species latin,species common,bw_g,RMR,study_ID,Full_Trial_ID,trial_ID
11.5,28,ecol_relev,11.5,203_63,Salmo trutta,Brown trout,16.374,1.9371,203,203_Salmo trutta_SET3-repeat-2,SET3-repeat-2
11.5,28,ecol_relev,11.5,203_64,Salmo trutta,Brown trout,9.404,0.9999,203,203_Salmo trutta_SET1-repeat-1,SET1-repeat-1
11.5,28,ecol_relev,11.5,203_64,Salmo trutta,Brown trout,10.605,1.0256,203,203_Salmo trutta_SET1-repeat-2,SET1-repeat-2
11.5,28,ecol_relev,11.5,203_65,Salmo trutta,Brown trout,10.044,1.0636,203,203_Salmo trutta_SET1-repeat-1,SET1-repeat-1
11.5,28,ecol_relev,11.5,203_65,Salmo trutta,Brown trout,11.402,0.9625,203,203_Salmo trutta_SET1-repeat-2,SET1-repeat-2
11.5,28,ecol_relev,11.5,203_66,Salmo trutta,Brown trout,7.21,0.8662,203,203_Salmo trutta_SET2-repeat-1,SET2-repeat-1
11.5,28,ecol_relev,11.5,203_66,Salmo trutta,Brown trout,10.771,1.004,203,203_Salmo trutta_SET2-repeat-2,SET2-repeat-2
11.5,28,ecol_relev,11.5,203_67,Salmo trutta,Brown trout,9.43,1.0525,203,203_Salmo trutta_SET2-repeat-1,SET2-repeat-1
11.5,28,ecol_relev,11.5,203_67,Salmo trutta,Brown trout,13.413,1.5919,203,203_Salmo trutta_SET2-repeat-2,SET2-repeat-2
11.5,28,ecol_relev,11.5,203_68,Salmo trutta,Brown trout,9.671,0.8828,203,203_Salmo trutta_SET2-repeat-1,SET2-repeat-1
11.5,28,ecol_relev,11.5,203_68,Salmo trutta,Brown trout,13.783,1.3128,203,203_Salmo trutta_SET2-repeat-2,SET2-repeat-2
11.5,28,ecol_relev,11.5,203_69,Salmo trutta,Brown trout,11.362,1.0154,203,203_Salmo trutta_SET2-repeat-1,SET2-repeat-1
11.5,28,ecol_relev,11.5,203_69,Salmo trutta,Brown trout,15.854,1.5192,203,203_Salmo trutta_SET2-repeat-2,SET2-repeat-2
11.5,28,ecol_relev,11.5,203_70,Salmo trutta,Brown trout,9.38,0.9584,203,203_Salmo trutta_SET3-repeat-1,SET3-repeat-1
11.5,28,ecol_relev,11.5,203_70,Salmo trutta,Brown trout,17.096,2.4432,203,203_Salmo trutta_SET3-repeat-2,SET3-repeat-2
11.5,28,ecol_relev,11.5,203_71,Salmo trutta,Brown trout,8.986,0.5986,203,203_Salmo trutta_SET3-repeat-1,SET3-repeat-1
11.5,28,ecol_relev,11.5,203_71,Salmo trutta,Brown trout,16.033,2.0732,203,203_Salmo trutta_SET3-repeat-2,SET3-repeat-2
11.5,28,ecol_relev,11.5,203_72,Salmo trutta,Brown trout,9.685,0.9714,203,203_Salmo trutta_SET1-repeat-1,SET1-repeat-1
11.5,28,ecol_relev,11.5,203_72,Salmo trutta,Brown trout,10.993,1.2808,203,203_Salmo trutta_SET1-repeat-2,SET1-repeat-2
11.5,28,ecol_relev,11.5,203_73,Salmo trutta,Brown trout,9.496,0.9504,203,203_Salmo trutta_SET2-repeat-1,SET2-repeat-1
11.5,28,ecol_relev,11.5,203_73,Salmo trutta,Brown trout,12.596,1.2557,203,203_Salmo trutta_SET2-repeat-2,SET2-repeat-2
11.5,28,ecol_relev,11.5,203_74,Salmo trutta,Brown trout,9.22,0.9133,203,203_Salmo trutta_SET2-repeat-1,SET2-repeat-1
11.5,28,ecol_relev,11.5,203_74,Salmo trutta,Brown trout,13.27,1.3194,203,203_Salmo trutta_SET2-repeat-2,SET2-repeat-2
11.5,28,ecol_relev,11.5,203_75,Salmo trutta,Brown trout,8.049,0.7817,203,203_Salmo trutta_SET2-repeat-1,SET2-repeat-1
11.5,28,ecol_relev,11.5,203_75,Salmo trutta,Brown trout,12.018,1.3411,203,203_Salmo trutta_SET2-repeat-2,SET2-repeat-2
11.5,28,ecol_relev,11.5,203_76,Salmo trutta,Brown trout,7.674,0.8117,203,203_Salmo trutta_SET3-repeat-1,SET3-repeat-1
11.5,28,ecol_relev,11.5,203_76,Salmo trutta,Brown trout,12.655,1.5055,203,203_Salmo trutta_SET3-repeat-2,SET3-repeat-2
11.5,28,ecol_relev,11.5,203_77,Salmo trutta,Brown trout,10.808,1.0227,203,203_Salmo trutta_SET1-repeat-1,SET1-repeat-1
11.5,28,ecol_relev,11.5,203_77,Salmo trutta,Brown trout,12.172,1.0291,203,203_Salmo trutta_SET1-repeat-2,SET1-repeat-2
11.5,28,ecol_relev,11.5,203_78,Salmo trutta,Brown trout,8.112,0.7888,203,203_Salmo trutta_SET3-repeat-1,SET3-repeat-1
11.5,28,ecol_relev,11.5,203_78,Salmo trutta,Brown trout,15.475,1.8258,203,203_Salmo trutta_SET3-repeat-2,SET3-repeat-2
11.5,28,ecol_relev,11.5,203_79,Salmo trutta,Brown trout,9.317,1.0119,203,203_Salmo trutta_SET3-repeat-1,SET3-repeat-1
11.5,28,ecol_relev,11.5,203_79,Salmo trutta,Brown trout,16.635,2.5655,203,203_Salmo trutta_SET3-repeat-2,SET3-repeat-2
11.5,28,ecol_relev,11.5,203_80,Salmo trutta,Brown trout,9.621,0.9129,203,203_Salmo trutta_SET3-repeat-1,SET3-repeat-1
11.5,28,ecol_relev,11.5,203_80,Salmo trutta,Brown trout,16.656,1.824,203,203_Salmo trutta_SET3-repeat-2,SET3-repeat-2
11.5,28,ecol_relev,11.5,203_81,Salmo trutta,Brown trout,7.994,0.76,203,203_Salmo trutta_SET1-repeat-1,SET1-repeat-1
11.5,28,ecol_relev,11.5,203_81,Salmo trutta,Brown trout,9.096,0.7303,203,203_Salmo trutta_SET1-repeat-2,SET1-repeat-2
11.5,28,ecol_relev,11.5,203_82,Salmo trutta,Brown trout,8.954,0.7563,203,203_Salmo trutta_SET1-repeat-1,SET1-repeat-1
11.5,28,ecol_relev,11.5,203_82,Salmo trutta,Brown trout,10.396,0.7303,203,203_Salmo trutta_SET1-repeat-2,SET1-repeat-2
11.5,28,ecol_relev,11.5,203_83,Salmo trutta,Brown trout,7.85,0.6535,203,203_Salmo trutta_SET2-repeat-1,SET2-repeat-1
11.5,28,ecol_relev,11.5,203_83,Salmo trutta,Brown trout,11.753,1.1344,203,203_Salmo trutta_SET2-repeat-2,SET2-repeat-2
11.5,28,ecol_relev,11.5,203_84,Salmo trutta,Brown trout,6.611,0.6479,203,203_Salmo trutta_SET3-repeat-1,SET3-repeat-1
11.5,28,ecol_relev,11.5,203_84,Salmo trutta,Brown trout,8.315,0.9702,203,203_Salmo trutta_SET3-repeat-2,SET3-repeat-2
11.5,28,ecol_relev,11.5,203_85,Salmo trutta,Brown trout,9.811,0.9463,203,203_Salmo trutta_SET1-repeat-1,SET1-repeat-1
11.5,28,ecol_relev,11.5,203_85,Salmo trutta,Brown trout,11.166,0.9516,203,203_Salmo trutta_SET1-repeat-2,SET1-repeat-2
11.5,28,ecol_relev,11.5,203_86,Salmo trutta,Brown trout,8.874,0.9428,203,203_Salmo trutta_SET1-repeat-1,SET1-repeat-1
11.5,28,ecol_relev,11.5,203_86,Salmo trutta,Brown trout,10.307,1.0092,203,203_Salmo trutta_SET1-repeat-2,SET1-repeat-2
11.5,28,ecol_relev,11.5,203_87,Salmo trutta,Brown trout,10.819,1.1003,203,203_Salmo trutta_SET2-repeat-1,SET2-repeat-1
11.5,28,ecol_relev,11.5,203_87,Salmo trutta,Brown trout,15.028,1.392,203,203_Salmo trutta_SET2-repeat-2,SET2-repeat-2
11.5,28,ecol_relev,11.5,203_88,Salmo trutta,Brown trout,9.777,0.9534,203,203_Salmo trutta_SET1-repeat-1,SET1-repeat-1
11.5,28,ecol_relev,11.5,203_88,Salmo trutta,Brown trout,10.978,1.3688,203,203_Salmo trutta_SET1-repeat-2,SET1-repeat-2
11.5,28,ecol_relev,11.5,203_89,Salmo trutta,Brown trout,8.256,0.9159,203,203_Salmo trutta_SET3-repeat-1,SET3-repeat-1
11.5,28,ecol_relev,11.5,203_89,Salmo trutta,Brown trout,14.92,1.8765,203,203_Salmo trutta_SET3-repeat-2,SET3-repeat-2
11.5,28,ecol_relev,11.5,203_90,Salmo trutta,Brown trout,9.645,1.0106,203,203_Salmo trutta_SET1-repeat-1,SET1-repeat-1
11.5,28,ecol_relev,11.5,203_90,Salmo trutta,Brown trout,10.747,1.0992,203,203_Salmo trutta_SET1-repeat-2,SET1-repeat-2
11.5,28,ecol_relev,11.5,203_91,Salmo trutta,Brown trout,7.948,0.9294,203,203_Salmo trutta_SET3-repeat-1,SET3-repeat-1
11.5,28,ecol_relev,11.5,203_91,Salmo trutta,Brown trout,12.383,1.5366,203,203_Salmo trutta_SET3-repeat-2,SET3-repeat-2
11.5,28,ecol_relev,11.5,203_92,Salmo trutta,Brown trout,8.007,0.8333,203,203_Salmo trutta_SET3-repeat-1,SET3-repeat-1
11.5,28,ecol_relev,11.5,203_92,Salmo trutta,Brown trout,14.213,1.7685,203,203_Salmo trutta_SET3-repeat-2,SET3-repeat-2
11.5,28,ecol_relev,11.5,203_93,Salmo trutta,Brown trout,7.626,0.8359,203,203_Salmo trutta_SET1-repeat-1,SET1-repeat-1
11.5,28,ecol_relev,11.5,203_93,Salmo trutta,Brown trout,9.037,0.999,203,203_Salmo trutta_SET1-repeat-2,SET1-repeat-2
11.5,28,ecol_relev,11.5,203_94,Salmo trutta,Brown trout,6.235,0.5963,203,203_Salmo trutta_SET1-repeat-1,SET1-repeat-1
11.5,28,ecol_relev,11.5,203_94,Salmo trutta,Brown trout,6.88,0.5829,203,203_Salmo trutta_SET1-repeat-2,SET1-repeat-2
11.5,28,ecol_relev,11.5,203_95,Salmo trutta,Brown trout,7.708,0.8226,203,203_Salmo trutta_SET3-repeat-1,SET3-repeat-1
11.5,28,ecol_relev,11.5,203_95,Salmo trutta,Brown trout,14.039,2.0379,203,203_Salmo trutta_SET3-repeat-2,SET3-repeat-2
11.5,28,ecol_relev,11.5,203_96,Salmo trutta,Brown trout,7.621,0.8299,203,203_Salmo trutta_SET2-repeat-1,SET2-repeat-1
11.5,28,ecol_relev,11.5,203_96,Salmo trutta,Brown trout,11.281,1.1238,203,203_Salmo trutta_SET2-repeat-2,SET2-repeat-2
11.5,28,ecol_relev,11.5,203_97,Salmo trutta,Brown trout,9.314,0.9602,203,203_Salmo trutta_SET2-repeat-1,SET2-repeat-1
11.5,28,ecol_relev,11.5,203_97,Salmo trutta,Brown trout,12.857,1.3911,203,203_Salmo trutta_SET2-repeat-2,SET2-repeat-2
11.5,28,ecol_relev,11.5,203_98,Salmo trutta,Brown trout,9.374,1.0334,203,203_Salmo trutta_SET3-repeat-1,SET3-repeat-1
11.5,28,ecol_relev,11.5,203_98,Salmo trutta,Brown trout,15.491,1.9496,203,203_Salmo trutta_SET3-repeat-2,SET3-repeat-2
11.5,28,ecol_relev,11.5,203_99,Salmo trutta,Brown trout,6.602,0.7194,203,203_Salmo trutta_SET2-repeat-1,SET2-repeat-1
11.5,28,ecol_relev,11.5,203_99,Salmo trutta,Brown trout,9.519,1.1904,203,203_Salmo trutta_SET2-repeat-2,SET2-repeat-2
11.5,28,ecol_relev,11.5,203_100,Salmo trutta,Brown trout,7.301,0.8139,203,203_Salmo trutta_SET1-repeat-1,SET1-repeat-1
11.5,28,ecol_relev,11.5,203_100,Salmo trutta,Brown trout,8.252,0.9986,203,203_Salmo trutta_SET1-repeat-2,SET1-repeat-2
11.5,28,ecol_relev,11.5,203_101,Salmo trutta,Brown trout,8.293,0.9219,203,203_Salmo trutta_SET2-repeat-1,SET2-repeat-1
11.5,28,ecol_relev,11.5,203_101,Salmo trutta,Brown trout,12.094,1.4236,203,203_Salmo trutta_SET2-repeat-2,SET2-repeat-2
11.5,28,ecol_relev,11.5,203_102,Salmo trutta,Brown trout,5.688,0.7517,203,203_Salmo trutta_SET1-repeat-1,SET1-repeat-1
11.5,28,ecol_relev,11.5,203_102,Salmo trutta,Brown trout,6.703,0.793,203,203_Salmo trutta_SET1-repeat-2,SET1-repeat-2
11.5,28,ecol_relev,11.5,203_103,Salmo trutta,Brown trout,7.033,1.0069,203,203_Salmo trutta_SET2-repeat-1,SET2-repeat-1
11.5,28,ecol_relev,11.5,203_103,Salmo trutta,Brown trout,10.407,1.3449,203,203_Salmo trutta_SET2-repeat-2,SET2-repeat-2
11.5,28,ecol_relev,11.5,203_104,Salmo trutta,Brown trout,10.875,1.2694,203,203_Salmo trutta_SET3-repeat-1,SET3-repeat-1
11.5,28,ecol_relev,11.5,203_104,Salmo trutta,Brown trout,17.875,2.6426,203,203_Salmo trutta_SET3-repeat-2,SET3-repeat-2
11.5,28,ecol_relev,11.5,203_105,Salmo trutta,Brown trout,7.198,0.7914,203,203_Salmo trutta_SET3-repeat-1,SET3-repeat-1
11.5,28,ecol_relev,11.5,203_105,Salmo trutta,Brown trout,13.643,1.7689,203,203_Salmo trutta_SET3-repeat-2,SET3-repeat-2
11.5,28,ecol_relev,11.5,203_106,Salmo trutta,Brown trout,5.37,0.5411,203,203_Salmo trutta_SET1-repeat-1,SET1-repeat-1
11.5,28,ecol_relev,11.5,203_106,Salmo trutta,Brown trout,6.381,0.574,203,203_Salmo trutta_SET1-repeat-2,SET1-repeat-2
11.5,28,ecol_relev,11.5,203_107,Salmo trutta,Brown trout,7.46,0.9167,203,203_Salmo trutta_SET2-repeat-1,SET2-repeat-1
11.5,28,ecol_relev,11.5,203_107,Salmo trutta,Brown trout,11.485,1.4876,203,203_Salmo trutta_SET2-repeat-2,SET2-repeat-2
11.5,28,ecol_relev,11.5,203_108,Salmo trutta,Brown trout,7.332,0.9612,203,203_Salmo trutta_SET2-repeat-1,SET2-repeat-1
11.5,28,ecol_relev,11.5,203_108,Salmo trutta,Brown trout,11.293,1.3936,203,203_Salmo trutta_SET2-repeat-2,SET2-repeat-2
11.5,28,ecol_relev,11.5,203_109,Salmo trutta,Brown trout,8.013,0.9485,203,203_Salmo trutta_SET3-repeat-1,SET3-repeat-1
11.5,28,ecol_relev,11.5,203_109,Salmo trutta,Brown trout,10.047,0.9487,203,203_Salmo trutta_SET3-repeat-2,SET3-repeat-2
11.5,28,ecol_relev,11.5,203_110,Salmo trutta,Brown trout,7.876,0.9615,203,203_Salmo trutta_SET3-repeat-1,SET3-repeat-1
11.5,28,ecol_relev,11.5,203_110,Salmo trutta,Brown trout,11.788,1.4459,203,203_Salmo trutta_SET3-repeat-2,SET3-repeat-2
11.5,28,ecol_relev,11.5,203_111,Salmo trutta,Brown trout,8.948,0.9879,203,203_Salmo trutta_SET2-repeat-1,SET2-repeat-1
11.5,28,ecol_relev,11.5,203_111,Salmo trutta,Brown trout,12.995,1.4309,203,203_Salmo trutta_SET2-repeat-2,SET2-repeat-2
11.5,28,ecol_relev,11.5,203_112,Salmo trutta,Brown trout,9.456,1.1016,203,203_Salmo trutta_SET3-repeat-1,SET3-repeat-1
11.5,28,ecol_relev,11.5,203_112,Salmo trutta,Brown trout,17.353,2.3016,203,203_Salmo trutta_SET3-repeat-2,SET3-repeat-2
11.5,28,ecol_relev,11.5,203_113,Salmo trutta,Brown trout,9.925,0.8687,203,203_Salmo trutta_SET2-repeat-1,SET2-repeat-1
11.5,28,ecol_relev,11.5,203_113,Salmo trutta,Brown trout,13.929,1.3818,203,203_Salmo trutta_SET2-repeat-2,SET2-repeat-2
11.5,28,ecol_relev,11.5,203_114,Salmo trutta,Brown trout,9.967,1.1339,203,203_Salmo trutta_SET1-repeat-1,SET1-repeat-1
11.5,28,ecol_relev,11.5,203_114,Salmo trutta,Brown trout,11.389,1.2418,203,203_Salmo trutta_SET1-repeat-2,SET1-repeat-2
11.5,28,ecol_relev,11.5,203_115,Salmo trutta,Brown trout,9.107,1.2543,203,203_Salmo trutta_SET1-repeat-1,SET1-repeat-1
11.5,28,ecol_relev,11.5,203_115,Salmo trutta,Brown trout,10.445,1.298,203,203_Salmo trutta_SET1-repeat-2,SET1-repeat-2
11.5,28,ecol_relev,11.5,203_116,Salmo trutta,Brown trout,11.105,1.4143,203,203_Salmo trutta_SET1-repeat-1,SET1-repeat-1
11.5,28,ecol_relev,11.5,203_116,Salmo trutta,Brown trout,12.013,1.4869,203,203_Salmo trutta_SET1-repeat-2,SET1-repeat-2
25,14,ecol_relev,25,313_LY01,Cyprinus carpio,common carp,154,16.190165,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY02,Cyprinus carpio,common carp,196.4,17.5725707,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY03,Cyprinus carpio,common carp,69.9,6.68100687,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY04,Cyprinus carpio,common carp,57.4,6.38245594,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY05,Cyprinus carpio,common carp,183.4,13.2486414,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY06,Cyprinus carpio,common carp,143.1,9.58215001,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY07,Cyprinus carpio,common carp,149.5,7.65166367,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY08,Cyprinus carpio,common carp,150.6,12.7977152,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY09,Cyprinus carpio,common carp,82.7,8.47174023,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY10,Cyprinus carpio,common carp,62.1,6.31393248,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY11,Cyprinus carpio,common carp,39.6,2.49864169,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY12,Cyprinus carpio,common carp,46.2,3.73816932,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY13,Cyprinus carpio,common carp,35.9,3.26510137,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY14,Cyprinus carpio,common carp,39.3,3.2520814,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY15,Cyprinus carpio,common carp,68.7,5.4116446,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY16,Cyprinus carpio,common carp,64.6,4.41571971,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY17,Cyprinus carpio,common carp,35.7,3.49880407,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY18,Cyprinus carpio,common carp,28.4,2.00466248,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY19,Cyprinus carpio,common carp,21.3,1.5153658,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY20,Cyprinus carpio,common carp,23.2,1.81437878,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY21,Cyprinus carpio,common carp,19,1.70144173,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY22,Cyprinus carpio,common carp,16.9,1.40428226,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY23,Cyprinus carpio,common carp,13.4,1.16072374,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY24,Cyprinus carpio,common carp,14.2,1.26716114,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY25,Cyprinus carpio,common carp,17.8,1.33299769,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY26,Cyprinus carpio,common carp,85.9,5.85218749,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY27,Cyprinus carpio,common carp,57.5,4.08192372,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY28,Cyprinus carpio,common carp,76.9,6.06647805,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY29,Cyprinus carpio,common carp,50.2,5.28343763,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY30,Cyprinus carpio,common carp,44.4,4.23824396,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY31,Cyprinus carpio,common carp,121.6,13.216883,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY32,Cyprinus carpio,common carp,109.8,12.3095392,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,313_LY33,Cyprinus carpio,common carp,89.3,8.80008002,313,313_Cyprinus carpio_NA,NA
25,14,ecol_relev,25,315_1,Oreochromis niloticus,Nile tilapia,9.26,2.129353,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_2,Oreochromis niloticus,Nile tilapia,16.07,2.74671,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_3,Oreochromis niloticus,Nile tilapia,8.88,1.832667,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_4,Oreochromis niloticus,Nile tilapia,9.02,1.30081,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_5,Oreochromis niloticus,Nile tilapia,9.11,1.691125,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_6,Oreochromis niloticus,Nile tilapia,15.43,2.675364,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_7,Oreochromis niloticus,Nile tilapia,14.68,2.355211,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_8,Oreochromis niloticus,Nile tilapia,16.36,2.375082,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_9,Oreochromis niloticus,Nile tilapia,13.48,2.026036,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_10,Oreochromis niloticus,Nile tilapia,20.94,3.60789,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_11,Oreochromis niloticus,Nile tilapia,20.21,2.647417,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_12,Oreochromis niloticus,Nile tilapia,19.05,2.937988,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_13,Oreochromis niloticus,Nile tilapia,21.68,3.347163,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_14,Oreochromis niloticus,Nile tilapia,19.24,3.009925,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_15,Oreochromis niloticus,Nile tilapia,34.88,6.450684,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_16,Oreochromis niloticus,Nile tilapia,52.18,8.133027,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_17,Oreochromis niloticus,Nile tilapia,52.34,5.952039,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_18,Oreochromis niloticus,Nile tilapia,38.56,4.220103,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_19,Oreochromis niloticus,Nile tilapia,42.01,6.213622,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_20,Oreochromis niloticus,Nile tilapia,38,3.778455,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_21,Oreochromis niloticus,Nile tilapia,32.02,5.191418,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_22,Oreochromis niloticus,Nile tilapia,38.26,5.681215,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_23,Oreochromis niloticus,Nile tilapia,32.6,5.739439,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_24,Oreochromis niloticus,Nile tilapia,37.41,5.413327,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_25,Oreochromis niloticus,Nile tilapia,28.74,5.731529,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_26,Oreochromis niloticus,Nile tilapia,25.59,4.300643,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_27,Oreochromis niloticus,Nile tilapia,25.38,3.373556,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_28,Oreochromis niloticus,Nile tilapia,28.15,3.843374,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_29,Oreochromis niloticus,Nile tilapia,51.35,8.415055,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_30,Oreochromis niloticus,Nile tilapia,88.52,10.61305,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_31,Oreochromis niloticus,Nile tilapia,64.18,9.279323,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_32,Oreochromis niloticus,Nile tilapia,60.67,6.443985,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_33,Oreochromis niloticus,Nile tilapia,59.39,7.532892,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_34,Oreochromis niloticus,Nile tilapia,75.01,9.43073,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_35,Oreochromis niloticus,Nile tilapia,57.72,7.61977,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_36,Oreochromis niloticus,Nile tilapia,62.52,8.970855,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_37,Oreochromis niloticus,Nile tilapia,70.07,8.000156,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_38,Oreochromis niloticus,Nile tilapia,83.24,8.658137,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_39,Oreochromis niloticus,Nile tilapia,78.8,10.43748,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_40,Oreochromis niloticus,Nile tilapia,79.23,8.647299,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_41,Oreochromis niloticus,Nile tilapia,51.81,7.414707,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_42,Oreochromis niloticus,Nile tilapia,53.52,6.223578,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_43,Oreochromis niloticus,Nile tilapia,108.51,17.42866,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_44,Oreochromis niloticus,Nile tilapia,114.22,14.55685,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_45,Oreochromis niloticus,Nile tilapia,123.79,13.47577,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_46,Oreochromis niloticus,Nile tilapia,111.44,13.0863,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_47,Oreochromis niloticus,Nile tilapia,129.2,17.48364,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_48,Oreochromis niloticus,Nile tilapia,118.64,13.29438,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_49,Oreochromis niloticus,Nile tilapia,127.27,13.23577,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_50,Oreochromis niloticus,Nile tilapia,121.4,13.94595,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_51,Oreochromis niloticus,Nile tilapia,103.15,16.17925,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_52,Oreochromis niloticus,Nile tilapia,118.3,15.18463,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_53,Oreochromis niloticus,Nile tilapia,148.3,16.29904,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_54,Oreochromis niloticus,Nile tilapia,188.41,16.10273,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_55,Oreochromis niloticus,Nile tilapia,177.1,17.6321,315,315_Oreochromis niloticus_NA,NA
25,14,ecol_relev,25,315_56,Oreochromis niloticus,Nile tilapia,152.65,17.34514,315,315_Oreochromis niloticus_NA,NA
