"lnBWg","tempTestK1000","model_predFE","CI_2.5","CI_97.5"
8.2811241751318,3.49335781574325,6.28279600051943,5.81484439785838,6.88108502567336
8.7811241751318,3.49335781574325,6.67379885970678,6.19551941953443,7.28826372770003
9.2811241751318,3.49335781574325,7.06480171889413,6.57619444121048,7.69544242972669
9.7811241751318,3.49335781574325,7.45580457808148,6.95686946288654,8.10262113175336
10.2811241751318,3.49335781574325,7.84680743726883,7.33754448456259,8.50979983378002
10.7811241751318,3.49335781574325,8.23781029645619,7.71821950623864,8.91697853580669
11.2811241751318,3.49335781574325,8.62881315564354,8.09889452791469,9.32415723783336
-3.2188758248682,3.59335781574325,-2.59779130810728,-3.18625691713623,-1.71018997481198
-2.7188758248682,3.59335781574325,-2.20678844891993,-2.7687506768649,-1.34798291844702
-2.2188758248682,3.59335781574325,-1.81578558973257,-2.35124443659358,-0.985775862082071
-1.7188758248682,3.59335781574325,-1.42478273054522,-1.93373819632225,-0.623568805717118
-1.2188758248682,3.59335781574325,-1.03377987135787,-1.51623195605093,-0.261361749352164
-0.718875824868201,3.59335781574325,-0.642777012170519,-1.0987257157796,0.100845307012789
-0.218875824868201,3.59335781574325,-0.251774152983167,-0.681219475508276,0.463052363377741
0.281124175131799,3.59335781574325,0.139228706204186,-0.263713235236951,0.825259419742695
0.781124175131799,3.59335781574325,0.530231565391538,0.153793005034374,1.18746647610765
1.2811241751318,3.59335781574325,0.92123442457889,0.564261806920657,1.5496735324726
1.7811241751318,3.59335781574325,1.31223728376624,0.944936828596708,1.91188058883755
2.2811241751318,3.59335781574325,1.70324014295359,1.32561185027276,2.27408764520251
2.7811241751318,3.59335781574325,2.09424300214095,1.70628687194881,2.63629470156746
3.2811241751318,3.59335781574325,2.4852458613283,2.08696189362486,2.99850175793241
3.7811241751318,3.59335781574325,2.87624872051565,2.46763691530091,3.38388264985776
4.2811241751318,3.59335781574325,3.267251579703,2.84831193697696,3.79106135188442
4.7811241751318,3.59335781574325,3.65825443889035,3.22898695865301,4.19824005391109
5.2811241751318,3.59335781574325,4.0492572980777,3.60966198032907,4.60541875593775
5.7811241751318,3.59335781574325,4.44026015726506,3.99033700200512,5.01259745796442
6.2811241751318,3.59335781574325,4.83126301645241,4.37101202368117,5.41977615999108
