"tempTestK1000","lnBWg","model_predFE","CI_2.5","CI_97.5","tempTestK1000_inC"
3.59335781574325,8.95954055100434,6.22056687878676,6.0567014463286,6.85794058022377,3.14123935801507
3.64335781574325,8.95954055100434,5.9954446695805,5.94014415325896,6.73576905845811,-0.677919415733356
3.19335781574325,9.45954055100434,8.46855707608744,7.37298759665892,8.26872124834113,38
3.24335781574325,9.45954055100434,8.23486788139507,7.25643030358927,8.14654972657547,33.1724413741837
3.29335781574325,9.45954055100434,8.00117868670269,7.13987301051962,8.02437820480981,28.4914674469003
3.34335781574325,9.45954055100434,7.76748949201032,7.02331571744997,7.90220668304415,23.9505016846193
3.39335781574325,9.45954055100434,7.53380029731795,6.90675842438033,7.78003516127849,19.5433551659561
3.44335781574325,9.45954055100434,7.30011110262558,6.79020113131068,7.65786363951283,15.2641984396555
3.49335781574325,9.45954055100434,7.06642190793321,6.67364383824103,7.53569211774717,11.1075357993318
3.54335781574325,9.45954055100434,6.83273271324083,6.55708654517138,7.41352059598151,7.06818173625243
3.59335781574325,9.45954055100434,6.59904351854846,6.44052925210173,7.29134907421585,3.14123935801507
3.64335781574325,9.45954055100434,6.36535432385609,6.32397195903209,7.16917755245019,-0.677919415733356
3.19335781574325,9.95954055100434,8.91556959973813,7.75681540243205,8.70212974233322,38
3.24335781574325,9.95954055100434,8.67331341955964,7.6402581093624,8.57995822056756,33.1724413741837
3.29335781574325,9.95954055100434,8.43105723938114,7.52370081629275,8.4577866988019,28.4914674469003
3.34335781574325,9.95954055100434,8.18880105920265,7.40714352322311,8.33561517703624,23.9505016846193
3.39335781574325,9.95954055100434,7.94654487902415,7.29058623015346,8.21344365527058,19.5433551659561
3.44335781574325,9.95954055100434,7.70428869884566,7.17402893708381,8.09127213350492,15.2641984396555
3.49335781574325,9.95954055100434,7.46203251866717,7.05747164401416,7.96910061173926,11.1075357993318
3.54335781574325,9.95954055100434,7.21977633848867,6.94091435094451,7.8469290899736,7.06818173625243
3.59335781574325,9.95954055100434,6.97752015831018,6.82435705787487,7.72475756820794,3.14123935801507
3.64335781574325,9.95954055100434,6.73526397813168,6.70779976480522,7.60258604644228,-0.677919415733356
