"","Phoxinus phoxinus","Hemibarbus maculatus","Gobiocypris rarus","Pseudorasbora parva","Rhodeus ocellatus","Megalobrama pellegrini","Sinibrama taeniatus","Hypophthalmichthys molitrix","Hypophthalmichthys nobilis","Mylopharyngodon piceus","Ctenopharyngodon idella","Zacco platypus","Acrossocheilus monticola","Schizothorax wangchiachii","Percocypris pingi","Spinibarbus sinensis","Enteromius neumayeri","Cyprinus carpio","Carassius auratus","Procypris rabaudi","Discogobio yunnanensis","Danio rerio","Misgurnus anguillicaudatus","Triplophysa rosa","Metahomaloptera omeiensis","Myxocyprinus asiaticus","Silurus meridionalis","Clarias gariepinus","Tachysurus dumerili","Hemibagrus macropterus","Pseudobagrus vachellii","Oncorhynchus nerka","Oncorhynchus mykiss","Oncorhynchus tshawytscha","Oncorhynchus kisutch","Salvelinus alpinus","Salmo trutta","Salmo salar","Pomacentrus amboinensis","Amphiprion melanopus","Amphiprion chrysopterus","Amphiprion percula","Acanthochromis polyacanthus","Chromis viridis","Forsterygion lapillum","Bellapiscis medius","Amatitlania nigrofasciata","Oreochromis niloticus","Gambusia holbrooki","Fundulus heteroclitus","Fundulus grandis","Fundulus parvipinnis","Platichthys flesus","Paralichthys olivaceus","Lates niloticus","Lates calcarifer","Trachurus trachurus","Channa argus","Dicentrarchus labrax","Caesio cuning","Tautogolabrus adspersus","Halichoeres melanurus","Halichoeres miniatus","Thalassoma amblycephalum","Myoxocephalus scorpius","Gasterosteus aculeatus","Trematomus bernacchii","Notothenia rossii","Perca fluviatilis","Centropristis striata","Siniperca chuatsi","Girella nigricans","Polyprion oxygeneios","Thunnus orientalis","Neogobius melanostomus","Rhinogobius giurinus","Gadus morhua","Boreogadus saida","Anguilla anguilla","Torpedo marmorata","Hemiscyllium ocellatum","Somniosus microcephalus"
"Trematomus bernacchii",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.962962962962963,0.962962962962963,1,0.987654320987655,0.950617283950618,0.938271604938272,0.901234567901235,0.901234567901235,0.901234567901235,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Notothenia rossii",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.962962962962963,0.962962962962963,0.987654320987655,1,0.950617283950618,0.938271604938272,0.901234567901235,0.901234567901235,0.901234567901235,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Perca fluviatilis",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.950617283950618,0.950617283950618,0.950617283950618,0.950617283950618,1,0.938271604938272,0.901234567901235,0.901234567901235,0.901234567901235,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Centropristis striata",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.938271604938272,0.938271604938272,0.938271604938272,0.938271604938272,0.938271604938272,1,0.901234567901235,0.901234567901235,0.901234567901235,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Siniperca chuatsi",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.901234567901235,0.901234567901235,0.901234567901235,0.901234567901235,0.901234567901235,0.901234567901235,1,0.987654320987654,0.975308641975309,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Girella nigricans",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.901234567901235,0.901234567901235,0.901234567901235,0.901234567901235,0.901234567901235,0.901234567901235,0.987654320987654,1,0.975308641975309,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Polyprion oxygeneios",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.901234567901235,0.901234567901235,0.901234567901235,0.901234567901235,0.901234567901235,0.901234567901235,0.975308641975309,0.975308641975309,1,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Thunnus orientalis",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,0.567901234567901,1,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Neogobius melanostomus",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,1,0.987654320987654,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Rhinogobius giurinus",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.54320987654321,0.987654320987654,1,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Gadus morhua",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,1,0.987654320987654,0.0370370370370371,0,0,0
"Boreogadus saida",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.518518518518519,0.987654320987654,1,0.0370370370370371,0,0,0
"Anguilla anguilla",0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0370370370370371,1,0,0,0
"Torpedo marmorata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.975308641975309,0.975308641975309
"Hemiscyllium ocellatum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975308641975309,1,0.987654320987654
"Somniosus microcephalus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975308641975309,0.987654320987654,1
